,created_at,tweet_id,api_source,favorite_count,retweet_count,full_text,source_name
1756,2015-12-21,678755239630127104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7802,3741,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,Twitter for iPhone
1757,2015-12-21,678740035362037760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4099,1926,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,Twitter for iPhone
1758,2015-12-20,678708137298427904,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",6082,2753,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup https://t.co/sZy9Co74Bw,Vine - Make a Scene
1759,2015-12-20,678675843183484930,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3155,1680,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r,Twitter for iPhone
1760,2015-12-20,678643457146150913,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2250,489,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,Twitter for iPhone
1761,2015-12-20,678446151570427904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4358,1785,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,Twitter for iPhone
1762,2015-12-20,678424312106393600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5916,2880,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,Twitter for iPhone
1763,2015-12-20,678410210315247616,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4640,2072,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,Twitter for iPhone
1764,2015-12-20,678399652199309312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",61794,30742,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,Twitter for iPhone
1765,2015-12-20,678396796259975168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1731,478,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,Twitter for iPhone
1766,2015-12-20,678389028614488064,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2044,473,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",Twitter for iPhone
1767,2015-12-20,678380236862578688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2655,1020,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,Twitter for iPhone
1768,2015-12-19,678341075375947776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1896,612,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,Twitter for iPhone
1769,2015-12-19,678334497360859136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1427,304,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,Twitter for iPhone
1770,2015-12-19,678278586130948096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12531,6857,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,Twitter for iPhone
1771,2015-12-19,678255464182861824,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1726,418,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,Twitter for iPhone
1772,2015-12-19,678023323247357953,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2095,439,After getting lost in Reese's eyes for several minutes we're going to upgrade him to a 13/10,Twitter for iPhone
1773,2015-12-19,678021115718029313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15018,7148,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,Twitter for iPhone
1774,2015-12-18,677961670166224897,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",3701,1879,This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off https://t.co/4JS92YAxTi,Vine - Make a Scene
1775,2015-12-18,677918531514703872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1476,463,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",Twitter for iPhone
1776,2015-12-18,677895101218201600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5275,2384,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,Twitter for iPhone
1777,2015-12-18,677716515794329600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3323,1104,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,Twitter for iPhone
1778,2015-12-18,677700003327029250,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3689,1622,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,Twitter for iPhone
1779,2015-12-18,677698403548192770,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1332,363,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,Twitter for iPhone
1780,2015-12-18,677687604918272002,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2681,950,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,Twitter for iPhone
1781,2015-12-18,677673981332312066,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3603,1677,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,Twitter for iPhone
1782,2015-12-18,677662372920729601,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2134,1101,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH",Twitter for iPhone
1783,2015-12-18,677644091929329666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2040,886,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,Twitter for iPhone
1784,2015-12-17,677573743309385728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2322,819,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu,Twitter for iPhone
1785,2015-12-17,677565715327688705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1409,513,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,Twitter for iPhone
1786,2015-12-17,677557565589463040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2665,1322,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,Twitter for iPhone
1787,2015-12-17,677547928504967168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7568,4076,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,Twitter for iPhone
1788,2015-12-17,677530072887205888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1161,250,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,Twitter for iPhone
1789,2015-12-17,677335745548390400,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",3328,2017,Downright inspiring 12/10 https://t.co/vSLtYBWHcQ,Vine - Make a Scene
1790,2015-12-17,677334615166730240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1477,328,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,Twitter for iPhone
1791,2015-12-17,677331501395156992,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1189,265,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,Twitter for iPhone
1792,2015-12-17,677328882937298944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3938,1693,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,Twitter for iPhone
1793,2015-12-17,677314812125323265,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1799,611,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",Twitter for iPhone
1794,2015-12-17,677301033169788928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1362,471,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,Twitter for iPhone
1795,2015-12-16,677269281705472000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2164,790,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,Twitter for iPhone
1796,2015-12-16,677228873407442944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3837,1840,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4,Twitter for iPhone
1797,2015-12-16,677187300187611136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2981,1033,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,Twitter for iPhone
1798,2015-12-16,676975532580409345,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3015,1203,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,Twitter for iPhone
1799,2015-12-16,676957860086095872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2395,907,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,Twitter for iPhone
1800,2015-12-16,676949632774234114,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1413,448,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,Twitter for iPhone
1801,2015-12-16,676948236477857792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2354,980,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4,Twitter for iPhone
1802,2015-12-16,676946864479084545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1844,426,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,Twitter for iPhone
1803,2015-12-16,676942428000112642,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2261,855,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a,Twitter for iPhone
1804,2015-12-16,676936541936185344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13809,5515,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,Twitter for iPhone
1805,2015-12-16,676916996760600576,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",3231,2002,Super speedy pupper. Does not go gentle into that goodnight. 10/10 https://t.co/uPXBXS1XNb,Vine - Make a Scene
1806,2015-12-15,676897532954456065,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2426,817,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk,Twitter for iPhone
1807,2015-12-15,676864501615042560,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2294,808,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,Twitter for iPhone
1808,2015-12-15,676821958043033607,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25124,17605,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,Twitter for iPhone
1809,2015-12-15,676819651066732545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1957,741,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,Twitter for iPhone
1810,2015-12-15,676811746707918848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1536,469,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,Twitter for iPhone
1811,2015-12-15,676776431406465024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5405,2249,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k",Twitter for iPhone
1812,2015-12-15,676617503762681856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3149,1108,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,Twitter for iPhone
1813,2015-12-15,676613908052996102,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1183,219,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,Twitter for iPhone
1814,2015-12-15,676606785097199616,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2039,490,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,Twitter for iPhone
1815,2015-12-15,676603393314578432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1280,440,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,Twitter for iPhone
1816,2015-12-15,676593408224403456,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",4954,2410,This pupper loves leaves. 11/10 for committed leaf lover https://t.co/APvLqbEhkF,Vine - Make a Scene
1817,2015-12-15,676590572941893632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1001,142,After some outrage from the crowd. Bubbles is being upgraded to a 7/10. That's as high as I'm going. Thank you,Twitter for iPhone
1818,2015-12-15,676588346097852417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2533,896,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,Twitter for iPhone
